account_id,customer_id,account_type,branch_code,open_date,balance,status
ACC006802,CUST00680,SAVINGS,BR226,2020-11-13,891177.84,BLOCKED
ACC006811,CUST00681,SALARY,BR193,2020-02-19,333237.42,DORMANT
ACC006812,CUST00681,SALARY,BR183,2024-11-22,44741.22,BLOCKED
ACC006821,CUST00682,SAVINGS,BR248,2024-06-21,689964.49,BLOCKED
ACC006822,CUST00682,CURRENT,BR819,2019-07-09,835046.92,BLOCKED
ACC006831,CUST00683,SALARY,BR646,2022-04-26,658172.25,BLOCKED
ACC006832,CUST00683,SAVINGS,BR435,2020-04-05,824863.64,DORMANT
ACC006833,CUST00683,SAVINGS,BR266,2019-09-07,522440.63,BLOCKED
ACC006841,CUST00684,SAVINGS,BR174,2021-03-10,507997.35,BLOCKED
ACC006842,CUST00684,SAVINGS,BR126,2018-04-10,713676.64,ACTIVE
ACC006843,CUST00684,SAVINGS,BR357,2018-10-31,174349.36,DORMANT
ACC006851,CUST00685,CURRENT,BR524,2024-03-06,620291.65,BLOCKED
ACC006852,CUST00685,SALARY,BR271,2022-11-24,17780.25,BLOCKED
ACC006853,CUST00685,SALARY,BR359,2019-03-24,154062.02,DORMANT
ACC006861,CUST00686,SALARY,BR482,2024-07-17,263698.4,ACTIVE
ACC006862,CUST00686,SAVINGS,BR756,2024-10-23,484049.21,BLOCKED
ACC006863,CUST00686,SAVINGS,BR882,2025-04-24,276757.04,DORMANT
ACC006871,CUST00687,SAVINGS,BR160,2020-06-18,336802.28,ACTIVE
ACC006872,CUST00687,SALARY,BR317,2025-06-24,860075.38,BLOCKED
ACC006873,CUST00687,SAVINGS,BR491,2019-06-24,375254.96,BLOCKED
ACC006881,CUST00688,SAVINGS,BR623,2019-05-23,559599.01,ACTIVE
ACC006891,CUST00689,SALARY,BR897,2020-03-07,145412.36,DORMANT
ACC006892,CUST00689,CURRENT,BR340,2018-08-04,368849.52,ACTIVE
ACC006901,CUST00690,SAVINGS,BR976,2023-04-05,492411.85,ACTIVE
ACC006911,CUST00691,CURRENT,BR458,2022-08-05,771023.23,ACTIVE
ACC006912,CUST00691,SAVINGS,BR836,2019-03-08,978926.98,ACTIVE
ACC006921,CUST00692,SAVINGS,BR795,2020-02-11,628667.4,BLOCKED
ACC006922,CUST00692,SAVINGS,BR412,2019-01-28,926812.44,BLOCKED
ACC006931,CUST00693,SALARY,BR900,2019-11-21,63375.26,ACTIVE
ACC006932,CUST00693,SALARY,BR859,2022-05-06,123158.38,DORMANT
ACC006933,CUST00693,SALARY,BR526,2024-08-12,364883.79,BLOCKED
ACC006941,CUST00694,SALARY,BR206,2021-07-07,134132.12,DORMANT
ACC006942,CUST00694,SAVINGS,BR515,2019-09-11,362046.41,DORMANT
ACC006951,CUST00695,SALARY,BR873,2024-04-30,419683.08,ACTIVE
ACC006952,CUST00695,SALARY,BR198,2020-09-08,476519.67,BLOCKED
ACC006953,CUST00695,SALARY,BR781,2025-10-18,964698.87,ACTIVE
ACC006961,CUST00696,CURRENT,BR638,2021-09-04,162824.96,ACTIVE
ACC006971,CUST00697,SALARY,BR687,2025-10-15,365711.08,DORMANT
ACC006972,CUST00697,SAVINGS,BR995,2026-01-07,713152.65,DORMANT
ACC006981,CUST00698,SALARY,BR755,2024-10-31,353335.58,BLOCKED
ACC006991,CUST00699,CURRENT,BR186,2025-05-09,868867.97,ACTIVE
ACC006992,CUST00699,SALARY,BR103,2019-07-10,949080.27,BLOCKED
ACC007001,CUST00700,SALARY,BR799,2018-05-24,857686.99,DORMANT
ACC007002,CUST00700,SALARY,BR359,2021-10-05,714501.71,BLOCKED
ACC007011,CUST00701,SALARY,BR216,2024-09-10,721545.08,DORMANT
ACC007021,CUST00702,SAVINGS,BR124,2024-09-16,223518.34,BLOCKED
ACC007022,CUST00702,SALARY,BR574,2018-05-22,538488.64,BLOCKED
ACC007031,CUST00703,SALARY,BR592,2022-03-09,485541.26,DORMANT
ACC007041,CUST00704,CURRENT,BR803,2024-03-15,34753.22,ACTIVE
ACC007042,CUST00704,SALARY,BR695,2021-01-12,836412.14,ACTIVE
ACC007043,CUST00704,CURRENT,BR608,2024-10-29,760510.24,ACTIVE
ACC007051,CUST00705,SAVINGS,BR510,2021-03-05,987119.1,BLOCKED
ACC007052,CUST00705,SAVINGS,BR245,2020-06-04,416970.21,ACTIVE
ACC007061,CUST00706,SALARY,BR206,2019-03-21,541787.84,BLOCKED
ACC007071,CUST00707,SAVINGS,BR628,2024-08-07,913499.21,BLOCKED
ACC007072,CUST00707,CURRENT,BR993,2023-10-11,508651.73,ACTIVE
ACC007081,CUST00708,SALARY,BR675,2019-11-10,549063.11,DORMANT
ACC007082,CUST00708,SAVINGS,BR975,2021-07-07,230498.8,ACTIVE
ACC007091,CUST00709,SALARY,BR999,2022-08-29,347839.64,DORMANT
ACC007092,CUST00709,CURRENT,BR294,2025-07-05,337257.24,BLOCKED
ACC007093,CUST00709,SAVINGS,BR817,2022-08-17,307622.3,BLOCKED
ACC007101,CUST00710,SAVINGS,BR377,2024-08-23,847480.51,DORMANT
ACC007102,CUST00710,SAVINGS,BR132,2019-10-03,781080.03,DORMANT
ACC007103,CUST00710,CURRENT,BR847,2019-12-04,315907.26,BLOCKED
ACC007111,CUST00711,SALARY,BR480,2021-03-04,829526.72,DORMANT
ACC007112,CUST00711,CURRENT,BR481,2022-09-11,268075.1,ACTIVE
ACC007113,CUST00711,CURRENT,BR773,2023-11-23,212674.8,DORMANT
ACC007121,CUST00712,CURRENT,BR470,2022-02-26,236492.58,DORMANT
ACC007122,CUST00712,SALARY,BR450,2025-11-01,631229.77,DORMANT
ACC007123,CUST00712,CURRENT,BR186,2021-02-21,272390.56,ACTIVE
ACC007131,CUST00713,CURRENT,BR408,2024-05-27,199046.51,ACTIVE
ACC007132,CUST00713,CURRENT,BR469,2024-02-21,443832.24,DORMANT
ACC007141,CUST00714,SALARY,BR310,2018-10-13,845681.78,DORMANT
ACC007142,CUST00714,CURRENT,BR792,2018-10-15,864735.39,ACTIVE
ACC007151,CUST00715,SALARY,BR721,2023-11-21,383385.95,ACTIVE
ACC007152,CUST00715,SALARY,BR849,2023-04-03,951129.1,DORMANT
ACC007153,CUST00715,SAVINGS,BR511,2025-07-29,755785.73,ACTIVE
ACC007161,CUST00716,SAVINGS,BR804,2019-08-23,901259.42,ACTIVE
ACC007162,CUST00716,CURRENT,BR438,2024-10-26,596356.66,BLOCKED
ACC007171,CUST00717,CURRENT,BR523,2019-10-26,68004.83,BLOCKED
ACC007181,CUST00718,SAVINGS,BR571,2022-06-17,24558.72,BLOCKED
ACC007182,CUST00718,SALARY,BR880,2020-02-23,638323.41,BLOCKED
ACC007191,CUST00719,CURRENT,BR304,2020-05-27,630438.47,DORMANT
ACC007192,CUST00719,SALARY,BR970,2024-06-07,261602.43,ACTIVE
ACC007201,CUST00720,SALARY,BR791,2019-04-20,995772.9,BLOCKED
ACC007202,CUST00720,SALARY,BR315,2022-10-26,224404.75,ACTIVE
ACC007211,CUST00721,SALARY,BR231,2019-03-13,388126.06,DORMANT
ACC007221,CUST00722,SAVINGS,BR799,2021-08-01,643353.63,ACTIVE
ACC007222,CUST00722,CURRENT,BR867,2019-07-18,275144.28,ACTIVE
ACC007231,CUST00723,SALARY,BR425,2026-03-08,902670.48,DORMANT
ACC007232,CUST00723,SAVINGS,BR964,2023-01-20,150997.13,ACTIVE
ACC007241,CUST00724,SALARY,BR761,2021-05-21,49406.56,BLOCKED
ACC007242,CUST00724,CURRENT,BR445,2024-08-22,639110.02,ACTIVE
ACC007243,CUST00724,CURRENT,BR946,2024-03-21,587642.56,ACTIVE
ACC007251,CUST00725,SAVINGS,BR726,2021-02-25,219996.71,BLOCKED
ACC007261,CUST00726,SALARY,BR234,2025-04-07,990421.56,ACTIVE
ACC007262,CUST00726,CURRENT,BR942,2022-03-10,337110.09,DORMANT
ACC007271,CUST00727,CURRENT,BR797,2024-11-15,86362.14,DORMANT
ACC007281,CUST00728,SALARY,BR399,2018-10-19,804279.22,ACTIVE
ACC007282,CUST00728,SAVINGS,BR735,2020-12-08,283431.78,BLOCKED
ACC007291,CUST00729,CURRENT,BR810,2023-12-30,291332.42,ACTIVE
ACC007292,CUST00729,CURRENT,BR483,2020-07-08,848453.95,BLOCKED
ACC007293,CUST00729,SAVINGS,BR288,2023-11-15,2199.16,ACTIVE
ACC007301,CUST00730,SAVINGS,BR121,2025-09-30,57537.3,ACTIVE
ACC007302,CUST00730,CURRENT,BR678,2024-12-25,572633.5,DORMANT
ACC007311,CUST00731,SALARY,BR939,2018-06-30,873491.63,DORMANT
ACC007321,CUST00732,SALARY,BR517,2021-08-11,387247.04,BLOCKED
ACC007322,CUST00732,SAVINGS,BR792,2018-10-10,229096.49,DORMANT
ACC007323,CUST00732,SALARY,BR660,2024-07-03,946888.31,BLOCKED
ACC007331,CUST00733,SALARY,BR756,2019-01-31,907332.31,DORMANT
ACC007332,CUST00733,CURRENT,BR380,2024-07-06,533695.07,ACTIVE
ACC007341,CUST00734,SAVINGS,BR132,2024-06-07,42805.11,BLOCKED
ACC007342,CUST00734,CURRENT,BR859,2020-11-19,553592.63,DORMANT
ACC007351,CUST00735,SAVINGS,BR219,2018-10-29,672565.92,BLOCKED
ACC007352,CUST00735,SAVINGS,BR961,2024-10-21,521945.12,BLOCKED
ACC007353,CUST00735,CURRENT,BR158,2018-11-27,543792.42,BLOCKED
ACC007361,CUST00736,CURRENT,BR856,2024-06-22,846944.27,DORMANT
ACC007362,CUST00736,SAVINGS,BR968,2022-08-21,4880.74,BLOCKED
ACC007371,CUST00737,CURRENT,BR604,2024-09-08,391940.98,ACTIVE
ACC007372,CUST00737,SAVINGS,BR324,2021-05-23,536704.55,DORMANT
ACC007373,CUST00737,CURRENT,BR603,2024-03-11,984874.91,BLOCKED
ACC007381,CUST00738,SALARY,BR796,2023-12-19,465428.9,BLOCKED
ACC007391,CUST00739,CURRENT,BR255,2021-05-12,551078.54,BLOCKED
ACC007392,CUST00739,SALARY,BR940,2023-12-04,785160.12,ACTIVE
ACC007393,CUST00739,SAVINGS,BR793,2020-11-24,726248.13,BLOCKED
ACC007401,CUST00740,CURRENT,BR673,2020-09-29,835194.95,BLOCKED
ACC007402,CUST00740,SALARY,BR558,2020-05-11,530752.32,ACTIVE
ACC007411,CUST00741,CURRENT,BR880,2023-04-15,209307.51,DORMANT
ACC007412,CUST00741,CURRENT,BR398,2022-08-02,542956.42,BLOCKED
ACC007421,CUST00742,SALARY,BR161,2022-05-03,599135.95,DORMANT
ACC007422,CUST00742,SALARY,BR435,2023-06-06,394932.27,DORMANT
ACC007423,CUST00742,SAVINGS,BR643,2020-02-27,751173.22,DORMANT
ACC007431,CUST00743,CURRENT,BR329,2021-11-06,175922.39,BLOCKED
ACC007441,CUST00744,CURRENT,BR644,2021-05-27,974897.2,DORMANT
ACC007442,CUST00744,SAVINGS,BR131,2023-01-25,527108.25,DORMANT
ACC007451,CUST00745,CURRENT,BR134,2020-01-08,402399.56,BLOCKED
ACC007452,CUST00745,SAVINGS,BR533,2020-11-21,434270.36,ACTIVE
ACC007461,CUST00746,CURRENT,BR240,2022-03-28,290705.19,BLOCKED
ACC007471,CUST00747,CURRENT,BR624,2019-03-04,677197.57,BLOCKED
ACC007472,CUST00747,CURRENT,BR998,2025-12-11,461489.1,ACTIVE
ACC007481,CUST00748,SAVINGS,BR195,2021-07-01,46307.55,ACTIVE
ACC007491,CUST00749,SAVINGS,BR957,2021-11-25,655040.84,ACTIVE
ACC007492,CUST00749,CURRENT,BR993,2020-02-08,800455.49,ACTIVE
ACC007493,CUST00749,SAVINGS,BR125,2018-03-15,318857.96,DORMANT
ACC007501,CUST00750,CURRENT,BR191,2024-05-26,729528.38,DORMANT
ACC007502,CUST00750,SALARY,BR315,2019-10-01,85665.04,BLOCKED
ACC007503,CUST00750,CURRENT,BR214,2024-06-20,119083.06,DORMANT
ACC007511,CUST00751,SALARY,BR295,2021-01-27,474882.37,ACTIVE
ACC007512,CUST00751,SAVINGS,BR566,2020-10-27,166000.87,BLOCKED
ACC007513,CUST00751,SALARY,BR513,2020-10-20,578595.81,DORMANT
ACC007521,CUST00752,SALARY,BR591,2023-05-20,478911.73,ACTIVE
ACC007522,CUST00752,CURRENT,BR164,2020-10-24,135097.34,BLOCKED
ACC007523,CUST00752,SALARY,BR793,2021-09-21,574061.91,DORMANT
ACC007531,CUST00753,SAVINGS,BR153,2019-02-13,221932.37,BLOCKED
ACC007532,CUST00753,SAVINGS,BR930,2021-11-20,597746.17,DORMANT
ACC007541,CUST00754,SALARY,BR772,2020-02-05,1641.36,ACTIVE
ACC007551,CUST00755,CURRENT,BR765,2026-04-04,666099.84,ACTIVE
ACC007561,CUST00756,SALARY,BR879,2019-12-15,618652.21,BLOCKED
ACC007562,CUST00756,CURRENT,BR507,2018-12-25,111452.92,DORMANT
ACC007563,CUST00756,CURRENT,BR899,2021-01-20,567174.0,BLOCKED
ACC007571,CUST00757,SALARY,BR631,2020-08-10,473973.96,BLOCKED
ACC007572,CUST00757,SALARY,BR775,2021-11-20,398767.31,ACTIVE
ACC007581,CUST00758,SALARY,BR905,2018-05-03,821361.43,DORMANT
ACC007582,CUST00758,CURRENT,BR593,2019-08-08,192620.39,DORMANT
ACC007583,CUST00758,SAVINGS,BR416,2018-07-13,185716.11,BLOCKED
ACC007591,CUST00759,SAVINGS,BR876,2024-02-09,21620.75,DORMANT
ACC007601,CUST00760,SAVINGS,BR356,2026-02-04,966937.25,ACTIVE
ACC007602,CUST00760,CURRENT,BR273,2021-05-27,601717.0,ACTIVE
ACC007611,CUST00761,SAVINGS,BR641,2022-03-14,91579.65,ACTIVE
ACC007612,CUST00761,SALARY,BR206,2025-06-08,356793.95,ACTIVE
ACC007613,CUST00761,CURRENT,BR344,2022-08-25,535980.38,ACTIVE
ACC007621,CUST00762,SAVINGS,BR138,2025-07-12,752902.09,ACTIVE
ACC007631,CUST00763,SAVINGS,BR512,2023-11-17,40967.75,ACTIVE
ACC007632,CUST00763,CURRENT,BR277,2021-09-20,31487.13,DORMANT
ACC007633,CUST00763,SAVINGS,BR866,2022-03-23,939012.18,DORMANT
ACC007641,CUST00764,CURRENT,BR747,2022-09-11,982029.61,DORMANT
ACC007642,CUST00764,SAVINGS,BR789,2018-02-24,332802.09,DORMANT
ACC007643,CUST00764,SAVINGS,BR140,2023-08-26,545318.59,BLOCKED
ACC007651,CUST00765,SAVINGS,BR265,2018-11-10,227102.69,ACTIVE
ACC007652,CUST00765,SAVINGS,BR638,2025-03-19,799759.59,DORMANT
ACC007653,CUST00765,SAVINGS,BR936,2021-12-21,216223.22,ACTIVE
ACC007661,CUST00766,CURRENT,BR383,2024-10-10,592936.12,ACTIVE
ACC007662,CUST00766,CURRENT,BR910,2023-01-06,721345.84,BLOCKED
ACC007671,CUST00767,CURRENT,BR978,2025-04-30,84001.9,ACTIVE
ACC007672,CUST00767,CURRENT,BR610,2023-05-10,685459.06,BLOCKED
ACC007673,CUST00767,SAVINGS,BR913,2022-08-09,963703.54,BLOCKED
ACC007681,CUST00768,SALARY,BR175,2019-10-09,615062.21,DORMANT
ACC007682,CUST00768,SAVINGS,BR336,2019-09-06,350043.56,BLOCKED
ACC007683,CUST00768,SAVINGS,BR809,2019-07-19,989739.96,ACTIVE
ACC007691,CUST00769,SALARY,BR920,2019-12-16,325593.89,BLOCKED
ACC007701,CUST00770,SALARY,BR395,2019-04-05,801726.69,BLOCKED
ACC007711,CUST00771,SALARY,BR579,2024-09-08,347346.52,BLOCKED
ACC007712,CUST00771,CURRENT,BR548,2022-12-16,488805.22,ACTIVE
ACC007721,CUST00772,SAVINGS,BR544,2023-07-07,335858.37,DORMANT
ACC007722,CUST00772,SALARY,BR438,2025-07-01,859022.75,ACTIVE
ACC007731,CUST00773,SALARY,BR720,2019-03-31,890083.35,DORMANT
ACC007741,CUST00774,SALARY,BR765,2019-08-18,137085.47,ACTIVE
ACC007751,CUST00775,SALARY,BR217,2023-01-11,491464.54,DORMANT
ACC007752,CUST00775,SALARY,BR803,2024-12-09,36926.54,DORMANT
ACC007753,CUST00775,SALARY,BR892,2024-04-03,606343.9,BLOCKED
ACC007761,CUST00776,CURRENT,BR295,2020-05-29,450387.99,BLOCKED
ACC007762,CUST00776,SALARY,BR581,2020-12-02,410798.73,ACTIVE
ACC007763,CUST00776,SALARY,BR828,2025-07-15,400733.6,BLOCKED
ACC007771,CUST00777,SAVINGS,BR921,2020-04-15,284693.16,ACTIVE
ACC007772,CUST00777,SALARY,BR845,2022-01-16,977282.37,DORMANT
ACC007773,CUST00777,CURRENT,BR100,2021-01-12,267045.98,BLOCKED
ACC007781,CUST00778,SALARY,BR116,2025-11-23,375538.54,BLOCKED
ACC007791,CUST00779,SAVINGS,BR884,2022-04-01,213537.17,DORMANT
ACC007801,CUST00780,SALARY,BR599,2025-07-10,110199.42,ACTIVE
ACC007802,CUST00780,SAVINGS,BR189,2018-05-13,581234.49,DORMANT
ACC007803,CUST00780,CURRENT,BR625,2024-11-27,837303.2,BLOCKED
ACC007811,CUST00781,SAVINGS,BR489,2022-01-05,619214.67,ACTIVE
ACC007812,CUST00781,CURRENT,BR496,2024-08-24,878267.68,BLOCKED
ACC007813,CUST00781,CURRENT,BR569,2021-06-11,498024.31,DORMANT
ACC007821,CUST00782,CURRENT,BR483,2020-07-21,536002.25,DORMANT
ACC007831,CUST00783,CURRENT,BR412,2024-03-25,661701.38,BLOCKED
ACC007832,CUST00783,SALARY,BR931,2023-04-01,548210.68,BLOCKED
ACC007833,CUST00783,CURRENT,BR697,2025-06-13,276331.66,DORMANT
ACC007841,CUST00784,SAVINGS,BR292,2019-12-03,661738.82,BLOCKED
ACC007842,CUST00784,SAVINGS,BR452,2021-10-03,934189.55,BLOCKED
ACC007843,CUST00784,SALARY,BR222,2021-07-15,996666.06,BLOCKED
ACC007851,CUST00785,SALARY,BR203,2026-03-26,801970.94,ACTIVE
ACC007852,CUST00785,CURRENT,BR509,2026-01-20,442908.74,DORMANT
ACC007853,CUST00785,SAVINGS,BR636,2019-12-15,510787.6,BLOCKED
ACC007861,CUST00786,CURRENT,BR582,2023-09-08,125428.04,ACTIVE
ACC007862,CUST00786,CURRENT,BR611,2019-01-06,984108.87,DORMANT
ACC007863,CUST00786,CURRENT,BR265,2021-01-16,189067.98,ACTIVE
ACC007871,CUST00787,SALARY,BR621,2018-07-22,593144.01,DORMANT
ACC007872,CUST00787,CURRENT,BR452,2022-02-10,937642.31,BLOCKED
ACC007881,CUST00788,CURRENT,BR210,2022-09-20,775183.47,BLOCKED
ACC007882,CUST00788,SAVINGS,BR842,2023-12-10,223315.81,ACTIVE
ACC007883,CUST00788,SAVINGS,BR607,2020-06-04,754446.15,DORMANT
ACC007891,CUST00789,CURRENT,BR737,2025-02-09,95887.39,DORMANT
ACC007901,CUST00790,CURRENT,BR209,2024-07-02,608428.55,ACTIVE
ACC007902,CUST00790,SAVINGS,BR505,2019-01-17,366282.88,BLOCKED
ACC007911,CUST00791,CURRENT,BR582,2018-05-27,500506.43,BLOCKED
ACC007921,CUST00792,SAVINGS,BR781,2022-05-17,635525.84,BLOCKED
ACC007922,CUST00792,SAVINGS,BR123,2023-07-14,266851.98,DORMANT
ACC007923,CUST00792,SAVINGS,BR599,2022-04-21,395722.22,ACTIVE
ACC007931,CUST00793,SAVINGS,BR186,2018-12-08,576404.66,BLOCKED
ACC007941,CUST00794,SAVINGS,BR785,2021-04-09,343497.85,BLOCKED
ACC007942,CUST00794,SALARY,BR234,2022-03-20,773740.8,BLOCKED
ACC007951,CUST00795,SAVINGS,BR552,2023-06-18,244534.03,DORMANT
ACC007952,CUST00795,CURRENT,BR157,2024-12-27,56126.45,DORMANT
ACC007961,CUST00796,SAVINGS,BR166,2025-10-07,535961.48,DORMANT
ACC007971,CUST00797,SALARY,BR978,2019-08-26,123131.35,BLOCKED
ACC007972,CUST00797,SAVINGS,BR139,2025-03-25,581104.25,ACTIVE
ACC007981,CUST00798,CURRENT,BR404,2018-12-09,178365.12,DORMANT
ACC007991,CUST00799,SAVINGS,BR918,2023-11-13,479196.31,ACTIVE
ACC007992,CUST00799,SAVINGS,BR137,2025-05-05,750349.62,BLOCKED
ACC007993,CUST00799,SAVINGS,BR608,2021-11-23,859650.72,ACTIVE
ACC008001,CUST00800,SAVINGS,BR514,2019-01-04,876981.62,BLOCKED
ACC008002,CUST00800,CURRENT,BR568,2025-12-07,977674.71,ACTIVE
ACC008003,CUST00800,CURRENT,BR292,2024-03-21,795604.71,BLOCKED
ACC008011,CUST00801,SALARY,BR224,2025-03-08,876014.88,BLOCKED
ACC008012,CUST00801,CURRENT,BR122,2025-07-01,883604.06,ACTIVE
ACC008013,CUST00801,SAVINGS,BR639,2026-03-09,931621.65,BLOCKED
ACC008021,CUST00802,SAVINGS,BR409,2022-03-21,222370.51,ACTIVE
ACC008031,CUST00803,CURRENT,BR696,2026-01-05,843942.14,DORMANT
ACC008032,CUST00803,CURRENT,BR648,2023-03-02,517158.3,BLOCKED
ACC008033,CUST00803,SAVINGS,BR246,2024-05-16,758005.58,ACTIVE
ACC008041,CUST00804,SALARY,BR452,2023-07-20,559793.88,BLOCKED
ACC008042,CUST00804,SALARY,BR122,2020-06-30,17524.3,BLOCKED
ACC008051,CUST00805,SAVINGS,BR101,2021-09-20,797913.0,ACTIVE
ACC008052,CUST00805,SALARY,BR810,2019-07-30,861590.42,BLOCKED
ACC008053,CUST00805,SAVINGS,BR964,2020-03-14,63868.41,BLOCKED
ACC008061,CUST00806,CURRENT,BR351,2024-07-16,64857.76,DORMANT
ACC008071,CUST00807,SALARY,BR311,2024-04-25,535044.3,ACTIVE
ACC008072,CUST00807,SAVINGS,BR896,2019-10-20,322074.53,ACTIVE
ACC008081,CUST00808,CURRENT,BR946,2018-05-29,286575.72,DORMANT
ACC008082,CUST00808,SAVINGS,BR769,2021-06-06,257036.54,DORMANT
ACC008083,CUST00808,SAVINGS,BR505,2020-11-14,897682.24,ACTIVE
ACC008091,CUST00809,CURRENT,BR992,2021-12-20,525108.25,DORMANT
ACC008092,CUST00809,SALARY,BR512,2023-12-07,840297.52,ACTIVE
ACC008093,CUST00809,CURRENT,BR503,2020-01-20,955288.05,DORMANT
ACC008101,CUST00810,CURRENT,BR856,2018-09-02,448882.23,DORMANT
ACC008102,CUST00810,SALARY,BR661,2021-05-02,413848.07,ACTIVE
ACC008111,CUST00811,SALARY,BR470,2020-05-05,421528.62,DORMANT
ACC008121,CUST00812,SALARY,BR329,2025-07-02,695359.23,BLOCKED
ACC008122,CUST00812,SALARY,BR258,2024-11-25,694018.6,BLOCKED
ACC008123,CUST00812,CURRENT,BR707,2022-12-22,554337.83,ACTIVE
ACC008131,CUST00813,SALARY,BR497,2019-03-11,22426.7,DORMANT
ACC008132,CUST00813,SALARY,BR664,2024-12-03,282601.93,ACTIVE
ACC008141,CUST00814,SALARY,BR599,2022-12-07,208427.62,BLOCKED
ACC008142,CUST00814,CURRENT,BR448,2020-05-05,189112.39,BLOCKED
ACC008151,CUST00815,SALARY,BR400,2025-04-02,570981.81,BLOCKED
ACC008161,CUST00816,SALARY,BR277,2024-12-21,161700.67,ACTIVE
ACC008162,CUST00816,CURRENT,BR156,2023-09-28,980772.59,DORMANT
ACC008163,CUST00816,SAVINGS,BR678,2020-03-04,424898.86,ACTIVE
ACC008171,CUST00817,SALARY,BR178,2025-12-03,319536.5,ACTIVE
ACC008172,CUST00817,SAVINGS,BR214,2021-12-12,673092.17,BLOCKED
ACC008181,CUST00818,SAVINGS,BR544,2019-02-13,1149.79,ACTIVE
ACC008182,CUST00818,SAVINGS,BR336,2021-10-29,189297.81,DORMANT
ACC008191,CUST00819,SAVINGS,BR999,2020-01-03,91377.91,BLOCKED
ACC008201,CUST00820,SALARY,BR255,2025-05-30,470008.84,ACTIVE
ACC008211,CUST00821,SALARY,BR574,2026-02-26,911854.2,BLOCKED
ACC008221,CUST00822,SALARY,BR399,2021-05-11,505013.41,ACTIVE
ACC008222,CUST00822,SALARY,BR809,2019-06-12,881160.66,BLOCKED
ACC008223,CUST00822,SAVINGS,BR853,2025-02-17,488150.39,ACTIVE
ACC008231,CUST00823,SALARY,BR730,2023-02-02,164964.07,ACTIVE
ACC008241,CUST00824,SALARY,BR347,2021-10-19,578124.16,DORMANT
ACC008242,CUST00824,SALARY,BR240,2020-02-11,757111.26,DORMANT
ACC008243,CUST00824,SALARY,BR152,2018-06-29,926897.45,BLOCKED
ACC008251,CUST00825,CURRENT,BR866,2024-02-27,24344.3,DORMANT
ACC008261,CUST00826,CURRENT,BR943,2023-04-25,428477.21,ACTIVE
ACC008262,CUST00826,CURRENT,BR452,2020-11-06,579001.08,BLOCKED
ACC008263,CUST00826,CURRENT,BR308,2025-10-26,893754.66,BLOCKED
ACC008271,CUST00827,CURRENT,BR350,2024-01-17,622525.3,DORMANT
ACC008281,CUST00828,SAVINGS,BR791,2021-04-12,793664.13,BLOCKED
ACC008282,CUST00828,SAVINGS,BR390,2020-03-07,488302.42,BLOCKED
ACC008291,CUST00829,SAVINGS,BR915,2021-02-14,720377.71,DORMANT
ACC008292,CUST00829,CURRENT,BR732,2022-05-11,114733.22,DORMANT
ACC008301,CUST00830,SAVINGS,BR702,2019-10-03,651118.8,ACTIVE
ACC008302,CUST00830,SAVINGS,BR312,2026-01-18,761150.97,DORMANT
ACC008303,CUST00830,SALARY,BR767,2023-03-29,285950.91,DORMANT
ACC008311,CUST00831,SALARY,BR216,2018-10-13,426700.64,DORMANT
ACC008321,CUST00832,SALARY,BR938,2021-10-12,869529.28,DORMANT
ACC008331,CUST00833,SAVINGS,BR664,2018-07-06,943815.09,ACTIVE
ACC008341,CUST00834,CURRENT,BR547,2025-04-01,901762.99,BLOCKED
ACC008342,CUST00834,CURRENT,BR912,2024-05-29,840979.16,ACTIVE
ACC008343,CUST00834,SALARY,BR379,2019-01-25,26007.9,DORMANT
ACC008351,CUST00835,SALARY,BR156,2019-12-12,652133.34,DORMANT
ACC008352,CUST00835,CURRENT,BR406,2021-03-05,818724.78,DORMANT
ACC008361,CUST00836,CURRENT,BR872,2025-01-17,500230.86,DORMANT
ACC008362,CUST00836,SAVINGS,BR337,2020-03-27,159774.1,BLOCKED
ACC008363,CUST00836,SALARY,BR603,2023-06-16,785670.98,BLOCKED
ACC008371,CUST00837,CURRENT,BR866,2022-10-22,179172.38,DORMANT
ACC008381,CUST00838,CURRENT,BR489,2023-05-20,152941.04,ACTIVE
ACC008382,CUST00838,CURRENT,BR186,2020-09-01,631129.47,ACTIVE
ACC008383,CUST00838,SAVINGS,BR308,2022-11-29,402877.37,DORMANT
ACC008391,CUST00839,SALARY,BR775,2019-05-31,355821.5,BLOCKED
ACC008401,CUST00840,SALARY,BR428,2018-06-09,15389.33,ACTIVE
ACC008411,CUST00841,CURRENT,BR473,2018-06-11,437200.88,DORMANT
ACC008412,CUST00841,CURRENT,BR111,2022-11-01,367948.84,BLOCKED
ACC008421,CUST00842,SAVINGS,BR668,2025-03-12,68743.77,BLOCKED
ACC008422,CUST00842,SALARY,BR625,2018-05-14,192703.3,BLOCKED
ACC008423,CUST00842,CURRENT,BR460,2019-10-17,408960.06,ACTIVE
ACC008431,CUST00843,SAVINGS,BR669,2021-07-02,152836.17,ACTIVE
ACC008432,CUST00843,SAVINGS,BR994,2024-10-04,46479.8,BLOCKED
ACC008433,CUST00843,CURRENT,BR902,2025-02-06,487014.57,ACTIVE
ACC008441,CUST00844,CURRENT,BR491,2025-05-18,755536.07,DORMANT
ACC008442,CUST00844,SAVINGS,BR968,2018-11-23,975682.52,ACTIVE
ACC008443,CUST00844,SAVINGS,BR460,2022-10-15,994726.94,BLOCKED
