transaction_id,account_id,transaction_timestamp,transaction_type,amount,merchant_name,payment_channel,device_id,transaction_status,fraud_flag
TXN0001120,ACC000042,2025-11-22 13:33:26.856009,CASH_DEPOSIT,36652.72,Flipkart,MOBILE,DEV67567,PENDING,NO
TXN0001121,ACC000042,2025-10-18 16:16:26.856014,IMPS,34146.37,Zomato,WEB,DEV62386,SUCCESS,NO
TXN0001122,ACC000042,2025-12-20 21:32:26.856019,UPI,38379.05,Amazon,WEB,DEV87594,PENDING,NO
TXN0001123,ACC000042,2026-03-03 20:01:26.856023,UPI,27788.91,Myntra,ATM,DEV66943,PENDING,NO
TXN0001124,ACC000042,2025-07-03 10:18:26.856028,NEFT,22023.24,Reliance Mart,BRANCH,DEV68620,PENDING,NO
TXN0001125,ACC000042,2026-01-14 08:49:26.856033,CASH_DEPOSIT,29320.53,IRCTC,ATM,DEV91603,SUCCESS,NO
TXN0001126,ACC000042,2025-08-12 09:27:26.856038,UPI,23596.04,IRCTC,ATM,DEV85246,PENDING,NO
TXN000121,ACC000043,2025-10-06 08:38:26.856069,IMPS,39010.46,Swiggy,BRANCH,DEV66225,PENDING,NO
TXN000122,ACC000043,2026-02-06 02:21:26.856075,UPI,26782.44,Zomato,ATM,DEV65283,SUCCESS,NO
TXN000123,ACC000043,2025-08-16 23:27:26.856080,POS,35107.88,Uber,BRANCH,DEV92337,PENDING,NO
TXN000124,ACC000043,2025-12-20 17:13:26.856086,CASH_DEPOSIT,2798.32,Swiggy,MOBILE,DEV92252,FAILED,NO
TXN000125,ACC000043,2025-12-01 14:21:26.856092,UPI,48182.14,Uber,BRANCH,DEV29863,PENDING,YES
TXN000126,ACC000043,2025-06-12 22:51:26.856097,UPI,12577.6,Myntra,BRANCH,DEV31504,FAILED,NO
TXN000127,ACC000043,2025-10-18 15:56:26.856101,NEFT,5482.03,Reliance Mart,ATM,DEV45635,FAILED,NO
TXN000128,ACC000043,2026-03-04 15:40:26.856106,NEFT,6844.68,Myntra,MOBILE,DEV46825,PENDING,NO
TXN000129,ACC000043,2025-10-28 07:49:26.856111,POS,48567.53,Amazon,WEB,DEV44666,FAILED,YES
TXN0001210,ACC000043,2025-07-16 10:38:26.856116,ATM,44141.58,Zomato,WEB,DEV35588,SUCCESS,YES
TXN0001211,ACC000043,2025-05-31 14:43:26.856122,UPI,34391.38,IRCTC,MOBILE,DEV93507,SUCCESS,NO
TXN0001212,ACC000043,2025-08-25 03:06:26.856127,NEFT,37991.06,Zomato,BRANCH,DEV67441,SUCCESS,NO
TXN0001213,ACC000043,2025-06-21 05:42:26.856132,POS,17713.16,Swiggy,BRANCH,DEV69379,FAILED,NO
TXN0001214,ACC000043,2026-04-19 20:10:26.856136,ATM,32447.14,Swiggy,WEB,DEV25054,SUCCESS,NO
TXN0001215,ACC000043,2025-07-15 21:49:26.856141,POS,36933.53,Uber,ATM,DEV17483,SUCCESS,NO
TXN0001216,ACC000043,2026-01-09 15:04:26.856146,UPI,49380.67,Zomato,ATM,DEV37274,PENDING,YES
TXN0001217,ACC000043,2026-05-08 10:05:26.856151,ATM,34613.64,Myntra,BRANCH,DEV65213,PENDING,NO
TXN0001218,ACC000043,2026-03-30 23:29:26.856156,NEFT,24027.38,Swiggy,WEB,DEV37856,FAILED,NO
TXN0001219,ACC000043,2025-09-05 14:45:26.856161,UPI,38213.29,Uber,WEB,DEV72763,SUCCESS,NO
TXN0001220,ACC000043,2025-08-01 01:37:26.856165,CASH_DEPOSIT,9627.54,Reliance Mart,WEB,DEV66390,PENDING,NO
TXN0001221,ACC000043,2025-12-29 03:42:26.856170,NEFT,25512.9,Amazon,BRANCH,DEV11864,PENDING,NO
TXN0001222,ACC000043,2025-06-25 18:10:26.856174,IMPS,30278.57,Swiggy,ATM,DEV45791,PENDING,NO
TXN0001223,ACC000043,2026-02-05 01:16:26.856179,CASH_DEPOSIT,17166.62,Swiggy,BRANCH,DEV67775,SUCCESS,NO
TXN0001224,ACC000043,2025-09-18 05:45:26.856184,NEFT,9306.5,Swiggy,ATM,DEV16111,SUCCESS,NO
TXN0001225,ACC000043,2025-12-14 18:13:26.856190,POS,10666.95,Swiggy,MOBILE,DEV14644,PENDING,NO
TXN0001226,ACC000043,2025-07-05 19:31:26.856196,UPI,39206.3,Amazon,WEB,DEV77197,FAILED,NO
TXN0001227,ACC000043,2025-09-26 20:48:26.856201,POS,4669.81,Uber,WEB,DEV29749,SUCCESS,NO
TXN0001228,ACC000043,2026-04-22 21:14:26.856205,ATM,37741.66,Reliance Mart,MOBILE,DEV86953,SUCCESS,NO
TXN0001229,ACC000043,2026-04-28 09:17:26.856211,POS,25263.27,Amazon,ATM,DEV72358,SUCCESS,NO
TXN0001230,ACC000043,2025-07-26 23:13:26.856217,CASH_DEPOSIT,10978.41,Zomato,ATM,DEV68999,PENDING,NO
TXN0001231,ACC000043,2025-12-25 13:54:26.856222,POS,22131.5,Uber,WEB,DEV83198,PENDING,NO
TXN0001232,ACC000043,2026-04-08 16:53:26.856227,NEFT,1353.28,Zomato,MOBILE,DEV22083,SUCCESS,NO
TXN0001233,ACC000043,2026-02-03 15:12:26.856231,ATM,13025.35,Amazon,BRANCH,DEV17774,SUCCESS,NO
TXN0001234,ACC000043,2025-10-03 06:22:26.856236,UPI,10519.93,Flipkart,ATM,DEV68086,PENDING,NO
TXN0001235,ACC000043,2026-04-07 10:00:26.856241,IMPS,46764.23,Flipkart,WEB,DEV86740,SUCCESS,YES
TXN0001236,ACC000043,2025-10-11 19:15:26.856246,UPI,22425.71,Zomato,BRANCH,DEV69855,PENDING,NO
TXN0001237,ACC000043,2025-06-22 10:27:26.856250,IMPS,4388.39,Amazon,ATM,DEV19149,PENDING,NO
TXN0001238,ACC000043,2026-01-27 06:37:26.856255,UPI,47448.27,Swiggy,BRANCH,DEV41758,PENDING,YES
TXN0001239,ACC000043,2025-06-23 03:17:26.856260,ATM,43048.58,Amazon,BRANCH,DEV94264,SUCCESS,YES
TXN0001240,ACC000043,2025-09-05 00:10:26.856265,CASH_DEPOSIT,6960.8,Uber,BRANCH,DEV88629,SUCCESS,NO
TXN0001241,ACC000043,2025-07-12 08:29:26.856269,NEFT,49324.82,Myntra,MOBILE,DEV56098,SUCCESS,YES
TXN0001242,ACC000043,2025-06-03 04:45:26.856274,UPI,8366.35,Zomato,MOBILE,DEV15435,FAILED,NO
TXN0001243,ACC000043,2025-07-29 11:34:26.856279,NEFT,4349.44,Myntra,ATM,DEV28013,PENDING,NO
TXN0001244,ACC000043,2026-03-18 18:46:26.856284,IMPS,6746.68,IRCTC,BRANCH,DEV45113,SUCCESS,NO
TXN0001245,ACC000043,2025-11-04 14:19:26.856289,ATM,25747.96,Reliance Mart,WEB,DEV98728,PENDING,NO
TXN0001246,ACC000043,2026-01-07 00:12:26.856293,NEFT,22433.71,Reliance Mart,MOBILE,DEV16329,FAILED,NO
TXN0001247,ACC000043,2025-11-30 22:26:26.856299,ATM,39065.48,Reliance Mart,ATM,DEV36330,PENDING,NO
TXN0001248,ACC000043,2025-08-09 03:24:26.856305,NEFT,9628.84,Uber,MOBILE,DEV71186,SUCCESS,NO
TXN000131,ACC000051,2025-09-16 18:20:26.856333,NEFT,43060.86,Flipkart,MOBILE,DEV35448,PENDING,YES
TXN000132,ACC000051,2025-11-23 09:50:26.856339,IMPS,38486.37,IRCTC,MOBILE,DEV44494,FAILED,NO
TXN000133,ACC000051,2025-08-07 06:47:26.856343,CASH_DEPOSIT,16349.95,Uber,ATM,DEV68443,FAILED,NO
TXN000134,ACC000051,2026-02-03 19:01:26.856348,ATM,27480.89,Myntra,MOBILE,DEV79890,SUCCESS,NO
TXN000135,ACC000051,2025-06-07 10:45:26.856353,POS,48275.59,IRCTC,ATM,DEV56929,SUCCESS,YES
TXN000136,ACC000051,2025-12-19 05:50:26.856358,POS,21525.57,Uber,BRANCH,DEV84202,PENDING,NO
TXN000137,ACC000051,2026-04-25 19:42:26.856362,CASH_DEPOSIT,45920.63,Uber,ATM,DEV83510,PENDING,YES
TXN000138,ACC000051,2026-04-11 09:55:26.856367,CASH_DEPOSIT,27272.12,Zomato,MOBILE,DEV99065,PENDING,NO
TXN000139,ACC000051,2025-07-18 21:25:26.856372,NEFT,24403.23,Reliance Mart,BRANCH,DEV97819,SUCCESS,NO
TXN0001310,ACC000051,2026-02-26 12:21:26.856377,UPI,9069.9,Flipkart,ATM,DEV74389,FAILED,NO
TXN0001311,ACC000051,2025-10-21 23:11:26.856382,CASH_DEPOSIT,46377.8,Swiggy,WEB,DEV84109,FAILED,YES
TXN0001312,ACC000051,2025-08-23 13:38:26.856386,IMPS,36080.41,IRCTC,ATM,DEV78098,FAILED,NO
TXN0001313,ACC000051,2026-04-05 22:34:26.856391,UPI,46587.73,Zomato,WEB,DEV94833,SUCCESS,YES
TXN0001314,ACC000051,2026-04-16 14:26:26.856396,IMPS,33446.43,Myntra,ATM,DEV62857,FAILED,NO
TXN0001315,ACC000051,2025-12-14 22:44:26.856401,NEFT,4557.58,Myntra,WEB,DEV49679,PENDING,NO
TXN000141,ACC000052,2025-07-17 11:41:26.856426,NEFT,4892.28,Amazon,ATM,DEV31610,SUCCESS,NO
TXN000142,ACC000052,2026-01-22 18:17:26.856432,ATM,14247.74,Swiggy,MOBILE,DEV78881,FAILED,NO
TXN000143,ACC000052,2025-11-20 17:57:26.856437,CASH_DEPOSIT,5997.49,IRCTC,ATM,DEV81806,PENDING,NO
TXN000144,ACC000052,2026-02-22 23:03:26.856442,POS,39029.6,Swiggy,WEB,DEV51433,FAILED,NO
TXN000145,ACC000052,2025-12-22 15:01:26.856448,IMPS,6289.97,Uber,ATM,DEV81742,PENDING,NO
TXN000146,ACC000052,2026-04-08 07:42:26.856455,NEFT,2389.26,Flipkart,WEB,DEV84543,PENDING,NO
TXN000147,ACC000052,2026-01-26 08:51:26.856461,CASH_DEPOSIT,18327.24,Myntra,BRANCH,DEV66790,PENDING,NO
TXN000148,ACC000052,2026-03-22 06:57:26.856465,UPI,16647.83,Myntra,ATM,DEV12478,FAILED,NO
TXN000149,ACC000052,2025-06-03 09:15:26.856470,UPI,24544.28,Swiggy,MOBILE,DEV95792,SUCCESS,NO
TXN0001410,ACC000052,2026-03-08 04:18:26.856475,IMPS,46455.26,Zomato,ATM,DEV98882,FAILED,YES
TXN0001411,ACC000052,2025-12-25 15:23:26.856480,UPI,31140.54,Myntra,ATM,DEV97884,FAILED,NO
TXN0001412,ACC000052,2025-07-30 22:48:26.856485,POS,8397.19,Flipkart,ATM,DEV29510,FAILED,NO
TXN0001413,ACC000052,2026-02-15 14:04:26.856489,POS,33218.47,Flipkart,BRANCH,DEV64592,FAILED,NO
TXN0001414,ACC000052,2025-07-17 23:46:26.856494,ATM,40750.46,IRCTC,WEB,DEV79196,SUCCESS,YES
TXN0001415,ACC000052,2026-04-20 17:44:26.856499,IMPS,15330.64,Amazon,WEB,DEV99539,FAILED,NO
TXN0001416,ACC000052,2025-09-22 07:17:26.856504,IMPS,33709.33,Uber,MOBILE,DEV43092,FAILED,NO
TXN0001417,ACC000052,2026-03-03 12:50:26.856508,ATM,37778.87,IRCTC,MOBILE,DEV52279,SUCCESS,NO
TXN0001418,ACC000052,2025-07-12 19:22:26.856513,CASH_DEPOSIT,13421.78,Swiggy,ATM,DEV18494,PENDING,NO
TXN0001419,ACC000052,2025-05-30 13:34:26.856517,POS,3910.61,Swiggy,BRANCH,DEV28981,PENDING,NO
TXN0001420,ACC000052,2026-01-11 16:09:26.856522,POS,33536.01,Reliance Mart,WEB,DEV62600,PENDING,NO
TXN0001421,ACC000052,2026-04-13 04:33:26.856527,UPI,22494.84,Uber,WEB,DEV85283,FAILED,NO
TXN0001422,ACC000052,2025-12-14 22:21:26.856532,CASH_DEPOSIT,14815.52,Uber,WEB,DEV63991,PENDING,NO
TXN0001423,ACC000052,2025-12-12 06:59:26.856537,CASH_DEPOSIT,44655.89,Swiggy,WEB,DEV77254,SUCCESS,YES
TXN0001424,ACC000052,2025-06-17 22:45:26.856543,ATM,32380.46,Reliance Mart,MOBILE,DEV63021,PENDING,NO
TXN0001425,ACC000052,2026-03-18 03:32:26.856548,NEFT,3921.55,Amazon,WEB,DEV10061,FAILED,NO
TXN0001426,ACC000052,2025-09-29 10:33:26.856553,NEFT,5714.5,Flipkart,BRANCH,DEV97204,SUCCESS,NO
TXN0001427,ACC000052,2026-03-07 08:00:26.856558,ATM,16065.88,Zomato,BRANCH,DEV61498,FAILED,NO
TXN0001428,ACC000052,2026-05-06 18:30:26.856564,CASH_DEPOSIT,14385.28,Amazon,WEB,DEV90320,FAILED,NO
TXN000151,ACC000061,2025-10-13 06:57:26.856589,IMPS,506.95,Flipkart,ATM,DEV85661,FAILED,NO
TXN000152,ACC000061,2026-02-01 08:33:26.856594,IMPS,15351.48,IRCTC,WEB,DEV10204,FAILED,NO
TXN000153,ACC000061,2025-06-14 15:31:26.856600,UPI,31969.53,Myntra,WEB,DEV70323,SUCCESS,NO
TXN000154,ACC000061,2025-06-23 05:33:26.856604,POS,45611.03,Flipkart,MOBILE,DEV27172,SUCCESS,YES
TXN000155,ACC000061,2025-07-10 22:46:26.856609,ATM,37421.04,Uber,ATM,DEV14881,FAILED,NO
TXN000156,ACC000061,2025-06-18 11:24:26.856614,ATM,26341.18,Zomato,BRANCH,DEV76556,FAILED,NO
TXN000157,ACC000061,2025-07-29 02:45:26.856619,ATM,27108.62,IRCTC,ATM,DEV43978,FAILED,NO
TXN000158,ACC000061,2026-04-18 07:47:26.856624,ATM,25720.77,Amazon,WEB,DEV49734,SUCCESS,NO
TXN000159,ACC000061,2026-03-15 12:46:26.856628,IMPS,785.37,Swiggy,MOBILE,DEV75619,FAILED,NO
TXN0001510,ACC000061,2026-01-08 09:05:26.856633,NEFT,27701.57,Reliance Mart,ATM,DEV10664,SUCCESS,NO
TXN0001511,ACC000061,2025-12-09 01:03:26.856638,ATM,2320.98,Swiggy,BRANCH,DEV51784,FAILED,NO
TXN0001512,ACC000061,2025-06-14 13:31:26.856643,POS,19915.44,Flipkart,WEB,DEV24098,PENDING,NO
TXN0001513,ACC000061,2025-10-06 10:46:26.856647,POS,33005.7,Swiggy,ATM,DEV91638,SUCCESS,NO
TXN0001514,ACC000061,2025-05-31 02:38:26.856652,UPI,4577.92,Reliance Mart,MOBILE,DEV55373,SUCCESS,NO
TXN0001515,ACC000061,2026-04-25 22:30:26.856658,NEFT,21870.18,Amazon,WEB,DEV51998,FAILED,NO
TXN0001516,ACC000061,2026-04-13 06:30:26.856663,POS,34356.42,Amazon,BRANCH,DEV56750,SUCCESS,NO
TXN000161,ACC000062,2026-02-25 11:07:26.856688,UPI,33026.68,Amazon,ATM,DEV83343,FAILED,NO
TXN000162,ACC000062,2025-07-21 05:03:26.856694,NEFT,20752.15,Flipkart,BRANCH,DEV98137,PENDING,NO
TXN000163,ACC000062,2025-08-17 23:29:26.856699,NEFT,9596.7,Reliance Mart,MOBILE,DEV73746,PENDING,NO
TXN000164,ACC000062,2025-10-18 09:56:26.856705,POS,24377.22,Flipkart,BRANCH,DEV42827,FAILED,NO
TXN000165,ACC000062,2026-05-05 16:47:26.856710,IMPS,25203.76,Flipkart,MOBILE,DEV79850,PENDING,NO
TXN000166,ACC000062,2026-03-04 12:22:26.856715,NEFT,44372.67,IRCTC,BRANCH,DEV33741,PENDING,YES
TXN000167,ACC000062,2026-02-08 19:10:26.856720,POS,15491.09,Myntra,ATM,DEV10670,PENDING,NO
TXN000168,ACC000062,2025-10-09 08:19:26.856725,POS,26146.37,Amazon,BRANCH,DEV76673,PENDING,NO
TXN000169,ACC000062,2025-07-12 12:03:26.856730,UPI,44529.04,Flipkart,BRANCH,DEV38550,SUCCESS,YES
TXN0001610,ACC000062,2026-01-20 09:26:26.856734,IMPS,46997.95,Swiggy,BRANCH,DEV92632,SUCCESS,YES
TXN0001611,ACC000062,2025-11-20 21:28:26.856739,CASH_DEPOSIT,19900.06,Reliance Mart,BRANCH,DEV67470,PENDING,NO
TXN0001612,ACC000062,2025-06-05 14:57:26.856744,ATM,2829.03,Amazon,ATM,DEV31740,PENDING,NO
TXN0001613,ACC000062,2025-11-18 09:58:26.856749,NEFT,29719.51,Uber,MOBILE,DEV21809,PENDING,NO
TXN0001614,ACC000062,2026-04-21 03:43:26.856754,CASH_DEPOSIT,25731.02,Myntra,WEB,DEV74666,FAILED,NO
TXN0001615,ACC000062,2025-10-11 04:47:26.856759,NEFT,43824.14,Uber,MOBILE,DEV74075,FAILED,YES
TXN0001616,ACC000062,2025-07-06 11:23:26.856764,NEFT,36504.89,Amazon,BRANCH,DEV44946,PENDING,NO
TXN0001617,ACC000062,2026-03-18 21:20:26.856768,CASH_DEPOSIT,32104.05,Amazon,MOBILE,DEV78891,SUCCESS,NO
TXN0001618,ACC000062,2026-02-01 15:59:26.856773,UPI,16249.33,Zomato,WEB,DEV87010,PENDING,NO
TXN0001619,ACC000062,2025-11-13 02:49:26.856778,POS,39821.78,Myntra,WEB,DEV75477,FAILED,NO
TXN0001620,ACC000062,2025-12-03 03:32:26.856784,NEFT,38313.04,IRCTC,BRANCH,DEV11153,FAILED,NO
TXN0001621,ACC000062,2025-11-16 10:50:26.856789,POS,19949.35,Zomato,ATM,DEV54834,SUCCESS,NO
TXN0001622,ACC000062,2025-09-16 10:40:26.856794,CASH_DEPOSIT,27607.2,Myntra,ATM,DEV20553,FAILED,NO
TXN0001623,ACC000062,2026-04-03 23:37:26.856799,UPI,1484.97,IRCTC,WEB,DEV86211,SUCCESS,NO
TXN0001624,ACC000062,2025-10-02 20:00:26.856805,NEFT,48795.45,Uber,WEB,DEV93188,PENDING,YES
TXN0001625,ACC000062,2025-06-09 13:50:26.856810,NEFT,31882.94,Zomato,BRANCH,DEV65700,FAILED,NO
TXN0001626,ACC000062,2026-03-17 18:05:26.856816,NEFT,12425.04,Uber,BRANCH,DEV40803,SUCCESS,NO
TXN0001627,ACC000062,2026-05-02 14:08:26.856836,ATM,46063.26,Reliance Mart,WEB,DEV30932,SUCCESS,YES
TXN0001628,ACC000062,2025-10-22 21:56:26.856841,UPI,28890.74,Uber,WEB,DEV50188,SUCCESS,NO
TXN0001629,ACC000062,2025-08-19 18:21:26.856846,CASH_DEPOSIT,22118.27,Swiggy,WEB,DEV45032,FAILED,NO
TXN0001630,ACC000062,2026-03-10 04:59:26.856851,NEFT,28705.89,Zomato,MOBILE,DEV50199,PENDING,NO
TXN0001631,ACC000062,2026-05-01 22:35:26.856855,POS,34291.83,Zomato,MOBILE,DEV31340,FAILED,NO
TXN000171,ACC000071,2025-10-29 01:06:26.856887,ATM,13382.7,Uber,WEB,DEV99313,SUCCESS,NO
TXN000172,ACC000071,2025-07-21 06:01:26.856893,POS,19768.03,Uber,ATM,DEV85373,PENDING,NO
TXN000173,ACC000071,2025-09-10 03:39:26.856898,IMPS,42656.57,Amazon,MOBILE,DEV30010,PENDING,YES
TXN000174,ACC000071,2026-03-19 20:33:26.856903,POS,1628.05,Swiggy,BRANCH,DEV79066,FAILED,NO
TXN000175,ACC000071,2025-06-30 15:19:26.856908,IMPS,36801.83,Amazon,MOBILE,DEV71513,PENDING,NO
TXN000176,ACC000071,2025-11-04 16:24:26.856913,IMPS,8174.15,Zomato,MOBILE,DEV25626,FAILED,NO
TXN000177,ACC000071,2026-01-25 12:58:26.856918,ATM,12908.64,Reliance Mart,WEB,DEV57906,FAILED,NO
TXN000178,ACC000071,2026-04-06 18:51:26.856923,NEFT,47606.57,Myntra,BRANCH,DEV49353,PENDING,YES
TXN000179,ACC000071,2025-12-29 15:21:26.856928,POS,12506.8,Zomato,BRANCH,DEV80887,FAILED,NO
TXN0001710,ACC000071,2025-06-22 16:04:26.856933,IMPS,47243.27,Uber,WEB,DEV10277,SUCCESS,YES
TXN0001711,ACC000071,2025-08-20 09:53:26.856938,POS,32295.54,Reliance Mart,ATM,DEV10080,SUCCESS,NO
TXN0001712,ACC000071,2026-03-24 05:54:26.856943,CASH_DEPOSIT,47182.75,Flipkart,BRANCH,DEV99072,PENDING,YES
TXN0001713,ACC000071,2025-06-22 10:53:26.856948,ATM,1846.72,Amazon,MOBILE,DEV96785,FAILED,NO
TXN0001714,ACC000071,2025-11-01 23:20:26.856953,POS,2925.24,Flipkart,MOBILE,DEV25526,PENDING,NO
TXN0001715,ACC000071,2026-02-12 01:58:26.856958,UPI,1061.96,IRCTC,ATM,DEV71449,SUCCESS,NO
TXN0001716,ACC000071,2025-08-05 18:56:26.856963,IMPS,20960.9,Myntra,ATM,DEV63504,SUCCESS,NO
TXN0001717,ACC000071,2025-10-01 16:35:26.856968,UPI,26728.5,Reliance Mart,WEB,DEV97318,FAILED,NO
TXN0001718,ACC000071,2026-04-06 13:52:26.856973,ATM,46614.09,Amazon,BRANCH,DEV30199,FAILED,YES
TXN0001719,ACC000071,2026-04-13 20:15:26.856978,CASH_DEPOSIT,26582.88,Swiggy,BRANCH,DEV29026,PENDING,NO
TXN0001720,ACC000071,2025-06-12 07:57:26.856983,IMPS,29982.84,IRCTC,BRANCH,DEV73201,PENDING,NO
TXN0001721,ACC000071,2025-09-25 18:11:26.856987,ATM,43116.96,Amazon,MOBILE,DEV14084,FAILED,YES
TXN0001722,ACC000071,2026-04-13 17:51:26.856992,CASH_DEPOSIT,45320.71,Uber,ATM,DEV93635,SUCCESS,YES
TXN0001723,ACC000071,2025-08-23 01:58:26.856997,NEFT,7307.53,Uber,ATM,DEV48541,PENDING,NO
TXN0001724,ACC000071,2025-08-11 20:26:26.857001,POS,40796.57,Reliance Mart,BRANCH,DEV53401,SUCCESS,YES
TXN0001725,ACC000071,2025-06-14 01:53:26.857006,CASH_DEPOSIT,9651.33,Swiggy,WEB,DEV80112,FAILED,NO
TXN0001726,ACC000071,2025-09-29 14:07:26.857011,CASH_DEPOSIT,1163.93,Reliance Mart,BRANCH,DEV17118,PENDING,NO
TXN0001727,ACC000071,2026-01-07 05:17:26.857016,POS,34712.17,Swiggy,WEB,DEV37246,SUCCESS,NO
TXN0001728,ACC000071,2025-11-29 01:26:26.857021,UPI,11644.73,Reliance Mart,BRANCH,DEV89561,FAILED,NO
TXN0001729,ACC000071,2025-12-19 12:11:26.857026,ATM,49213.91,IRCTC,MOBILE,DEV25269,SUCCESS,YES
TXN0001730,ACC000071,2025-12-30 08:13:26.857031,UPI,28969.1,Myntra,MOBILE,DEV18514,PENDING,NO
TXN0001731,ACC000071,2025-10-14 00:40:26.857036,ATM,20182.45,Flipkart,ATM,DEV55035,SUCCESS,NO
TXN0001732,ACC000071,2025-11-30 04:27:26.857040,UPI,27233.01,Swiggy,ATM,DEV93365,FAILED,NO
TXN0001733,ACC000071,2025-06-19 01:07:26.857045,CASH_DEPOSIT,30585.27,Uber,WEB,DEV70222,PENDING,NO
TXN0001734,ACC000071,2025-07-20 16:30:26.857050,CASH_DEPOSIT,47420.53,Uber,MOBILE,DEV50499,SUCCESS,YES
TXN0001735,ACC000071,2025-09-21 20:13:26.857055,POS,27304.65,Myntra,BRANCH,DEV25444,FAILED,NO
TXN0001736,ACC000071,2025-11-24 09:13:26.857059,UPI,7863.65,Flipkart,MOBILE,DEV15457,PENDING,NO
TXN0001737,ACC000071,2025-11-23 15:22:26.857065,NEFT,10786.63,IRCTC,BRANCH,DEV85696,FAILED,NO
TXN0001738,ACC000071,2025-12-18 13:04:26.857070,CASH_DEPOSIT,43960.0,Uber,MOBILE,DEV11896,PENDING,YES
TXN0001739,ACC000071,2026-05-10 08:41:26.857075,NEFT,42323.56,IRCTC,WEB,DEV24628,SUCCESS,YES
TXN0001740,ACC000071,2025-11-05 10:11:26.857080,ATM,46027.33,Zomato,BRANCH,DEV37756,FAILED,YES
TXN0001741,ACC000071,2026-01-01 14:50:26.857085,ATM,17636.25,Zomato,ATM,DEV13440,FAILED,NO
TXN0001742,ACC000071,2025-06-17 05:27:26.857090,NEFT,41923.45,Myntra,BRANCH,DEV86862,FAILED,YES
TXN0001743,ACC000071,2025-08-05 20:06:26.857094,POS,28461.93,Swiggy,WEB,DEV19345,SUCCESS,NO
TXN0001744,ACC000071,2026-04-03 00:46:26.857099,NEFT,26949.66,Myntra,WEB,DEV91540,FAILED,NO
TXN000181,ACC000072,2025-10-28 11:03:26.857127,UPI,3995.62,Uber,MOBILE,DEV19692,SUCCESS,NO
TXN000182,ACC000072,2026-04-27 02:26:26.857133,UPI,756.35,Reliance Mart,MOBILE,DEV30109,FAILED,NO
TXN000183,ACC000072,2025-09-27 07:11:26.857138,CASH_DEPOSIT,18983.46,Swiggy,MOBILE,DEV16750,PENDING,NO
TXN000184,ACC000072,2025-06-19 22:29:26.857144,UPI,21508.74,Swiggy,ATM,DEV26085,FAILED,NO
TXN000185,ACC000072,2026-03-07 20:45:26.857149,UPI,34412.75,Reliance Mart,MOBILE,DEV74795,PENDING,NO
TXN000186,ACC000072,2026-01-14 01:39:26.857154,UPI,14917.54,IRCTC,MOBILE,DEV86435,SUCCESS,NO
TXN000187,ACC000072,2025-06-11 17:50:26.857158,UPI,10823.89,Swiggy,WEB,DEV85993,SUCCESS,NO
TXN000188,ACC000072,2026-02-02 08:18:26.857163,IMPS,38682.83,Reliance Mart,MOBILE,DEV76903,SUCCESS,NO
TXN000189,ACC000072,2026-03-14 10:01:26.857168,IMPS,2755.32,Zomato,MOBILE,DEV34431,SUCCESS,NO
TXN0001810,ACC000072,2025-07-09 08:10:26.857173,NEFT,30321.36,Reliance Mart,BRANCH,DEV28651,FAILED,NO
TXN0001811,ACC000072,2025-09-23 08:55:26.857177,UPI,23672.85,Flipkart,ATM,DEV32759,SUCCESS,NO
TXN0001812,ACC000072,2025-09-14 08:42:26.857183,ATM,41252.59,Amazon,MOBILE,DEV77021,FAILED,YES
TXN0001813,ACC000072,2025-06-12 16:24:26.857188,ATM,21875.72,Flipkart,BRANCH,DEV47223,PENDING,NO
TXN0001814,ACC000072,2026-03-23 18:55:26.857193,ATM,20370.41,Reliance Mart,MOBILE,DEV45112,FAILED,NO
TXN0001815,ACC000072,2025-06-03 00:45:26.857198,IMPS,48967.34,Flipkart,WEB,DEV60434,FAILED,YES
TXN0001816,ACC000072,2026-03-31 06:25:26.857203,NEFT,10180.63,Uber,WEB,DEV53140,FAILED,NO
TXN0001817,ACC000072,2025-10-07 10:51:26.857208,POS,14351.24,Zomato,BRANCH,DEV83840,SUCCESS,NO
TXN0001818,ACC000072,2026-04-08 11:30:26.857215,ATM,41375.21,Zomato,ATM,DEV65905,FAILED,YES
TXN0001819,ACC000072,2025-06-07 08:41:26.857220,IMPS,27212.07,Myntra,MOBILE,DEV57531,PENDING,NO
TXN0001820,ACC000072,2026-02-20 22:17:26.857225,CASH_DEPOSIT,11879.62,Reliance Mart,BRANCH,DEV90676,FAILED,NO
TXN0001821,ACC000072,2026-04-15 10:32:26.857229,IMPS,33137.04,IRCTC,BRANCH,DEV70351,FAILED,NO
TXN0001822,ACC000072,2025-06-19 02:15:26.857234,UPI,1144.58,IRCTC,MOBILE,DEV24374,FAILED,NO
TXN0001823,ACC000072,2026-04-04 18:40:26.857240,NEFT,22933.01,Swiggy,MOBILE,DEV79368,FAILED,NO
TXN0001824,ACC000072,2026-01-02 03:25:26.857245,POS,18019.18,Zomato,MOBILE,DEV97016,PENDING,NO
TXN0001825,ACC000072,2025-09-30 20:32:26.857250,NEFT,9062.43,Swiggy,ATM,DEV47216,FAILED,NO
TXN0001826,ACC000072,2026-03-10 16:35:26.857254,POS,25821.45,Myntra,WEB,DEV29698,SUCCESS,NO
TXN0001827,ACC000072,2026-02-28 12:25:26.857259,CASH_DEPOSIT,49091.8,Swiggy,WEB,DEV51247,SUCCESS,YES
